input,match,property_id,latitude,longitude,search_url,image_url,home_value,home_type,year_built,lot_size,price,beds,baths,sqft
711 S EUCLID,711 S Euclid Ave,13249692,41.8755037,-87.7931902,/IL/Oak-Park/711-S-Euclid-Ave-60304/home/13249692,['https://ssl.cdn-redfin.com/photo/68/mbphoto/782/genMid.11208782_0.jpg'],515000.0,Single-family,1917,6300.0,515000.0,4.0,1.5,1860.0
1151 S GUNDERSON,1151 Gunderson Ave,13245648,41.8669847,-87.7867433,/IL/Oak-Park/1151-Gunderson-Ave-60304/home/13245648,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1151+Gunderson+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=960S8kibO7uvBPPZKtomv51vlUI='],130000.0,Single-family,1918,3528.0,,3.0,1.5,1030.0
1039 S WESLEY AVE,1039 Wesley Ave,13247628,41.8692641,-87.7917007,/IL/Oak-Park/1039-Wesley-Ave-60304/home/13247628,['https://ssl.cdn-redfin.com/photo/68/mbphoto/530/genMid.11317530_0.jpg'],410000.0,Single-family,1903,7875.0,410000.0,4.0,1.5,1540.0
1037 S WENONAH,1037 Wenonah Ave,13248210,41.8691267,-87.8008171,/IL/Oak-Park/1037-Wenonah-Ave-60304/home/13248210,['https://ssl.cdn-redfin.com/photo/68/mbphoto/069/genMid.11994069_0.jpg'],447000.0,Single-family,1917,4503.0,447000.0,3.0,2.0,1500.0
515 GUNDERSON AVE,515 Gunderson Ave,13248725,41.8792193,-87.787144,/IL/Oak-Park/515-Gunderson-Ave-60304/home/13248725,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=515+Gunderson+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=MfSBWcpoWygcCVV6c0R5ohpZHVw='],359000.0,Single-family,1921,3150.0,,3.0,2.0,1476.0
928 S WISCONSIN AV,928 Wisconsin Ave,13247029,41.8712756,-87.8017201,/IL/Oak-Park/928-Wisconsin-Ave-60304/home/13247029,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=928+Wisconsin+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=9r6TiOR-YJ8Rwfyp50GYoMLxYCc='],207500.0,Single-family,1918,5001.0,,4.0,1.5,1451.0
1006 S TAYLOR,1006 S Taylor Ave,13250375,41.8704429,-87.7777762,/IL/Oak-Park/1006-S-Taylor-Ave-60304/home/13250375,['https://ssl.cdn-redfin.com/photo/68/mbphoto/902/genMid.10652902_0.jpg'],49900.0,Townhome,1956,981.0,185000.0,2.0,1.0,
1033 S LYMAN AV,1033 Lyman Ave,13250172,41.869474,-87.777083,/IL/Oak-Park/1033-Lyman-Ave-60304/home/13250172,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1033+Lyman+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=DClrfXi6cG3QJd7AaKgQmtAqHgU='],,Single-family,1926,4725.0,,3.0,2.0,1680.0
8072 TENNESSEE AVE,,-1,,,,,,,,,,,,
6436 ROOSEVELT RD 414,6436 Roosevelt Rd #414,39557758,41.8655716,-87.7856331,/IL/Oak-Park/6436-Roosevelt-Rd-60304/unit-414/home/39557758,['https://ssl.cdn-redfin.com/photo/68/mbphoto/251/genMid.11432251_1.jpg'],,,,,,,,
840 S HUMPHREY AVE,840 S Humphrey Ave,13250425,41.8730876,-87.7753628,/IL/Oak-Park/840-S-Humphrey-Ave-60304/home/13250425,['https://ssl.cdn-redfin.com/photo/68/mbphoto/669/genMid.09322669_2.jpg'],425000.0,Single-family,1905,6150.0,424900.0,3.0,2.5,
1016 HIGHLAND AVE,1016 Highland Ave,13251132,41.8702218,-87.7813893,/IL/Oak-Park/1016-Highland-Ave-60304/home/13251132,['https://ssl.cdn-redfin.com/photo/68/mbphoto/856/genMid.12032856_0.jpg'],345000.0,Single-family,1916,3780.0,345000.0,2.0,1.0,1116.0
540 S HARVEY,540 S Harvey Ave,13252034,41.8784035,-87.7804262,/IL/Oak-Park/540-S-Harvey-Ave-60304/home/13252034,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=41.8784035%2C-87.7804262&size=665x441&source=outdoor&client=gme-redfin&signature=h6tDYENeag5zz3ppqPsWTHkeEsc='],,Single-family,1913,3125.0,,3.0,1.5,1320.0
1185 S RIDGELAND AV,1185 S Ridgeland Ave,13245639,41.8658353,-87.7842671,/IL/Oak-Park/1185-S-Ridgeland-Ave-60304/home/13245639,['https://ssl.cdn-redfin.com/photo/68/mbphoto/353/genMid.12045353_0.jpg'],182500.0,Single-family,1917,3125.0,182500.0,3.0,1.0,1639.0
248 FLOURNOY,248 Flournoy St,13251149,41.872002,-87.7815614,/IL/Oak-Park/248-Flournoy-St-60304/home/13251149,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=248+Flournoy+St%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=n-voYJRqE40BOD5lRWRrcnvE2iM='],61000.0,Single-family,1961,3153.0,,3.0,1.5,1116.0
609 S TAYLOR AV,609 S Taylor Ave,13251689,41.8777592,-87.7784814,/IL/Oak-Park/609-S-Taylor-Ave-60304/home/13251689,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=609+S+Taylor+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=q4odqJai8X4Su7qDAfkgr4R_3OA='],330000.0,,,,,,,
1023 HIGHLAND AVE,1023 Highland Ave,13251491,41.8699575,-87.7819384,/IL/Oak-Park/1023-Highland-Ave-60304/home/13251491,['https://ssl.cdn-redfin.com/photo/68/mbphoto/003/genMid.10038003_0.jpg'],530000.0,Single-family,1917,3780.0,530000.0,4.0,3.0,1850.0
926 WESLEY AV #9261,,-1,,,,,,,,,,,,
213 WASHINGTON BLVD,213 Washington Blvd,13267348,41.8814894,-87.7804314,/IL/Oak-Park/213-Washington-Blvd-60302/home/13267348,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=213+Washington+Blvd%2C+Oak+Park%2C+IL+60302&size=665x441&source=outdoor&client=gme-redfin&signature=E2tkPK85mgS64eUHp4JfoXphArU='],,,,,,,,
1114 S CUYLER,1114 S Cuyler Ave,13250757,41.8683779,-87.7825581,/IL/Oak-Park/1114-S-Cuyler-Ave-60304/home/13250757,['https://ssl.cdn-redfin.com/photo/68/mbphoto/659/genMid.12131659_0.jpg'],,Single-family,1903,3150.0,465000.0,4.0,2.0,1264.0
1184 S HARVEY AV,1184 S Harvey Ave,13251285,41.8659559,-87.7800591,/IL/Oak-Park/1184-S-Harvey-Ave-60304/home/13251285,['https://ssl.cdn-redfin.com/photo/68/mbphoto/410/genMid.11261410_0.jpg'],310000.0,Single-family,1920,3025.0,310000.0,3.0,1.5,1300.0
PO BOX 1664,,-1,,,,,,,,,,,,
836 LYMAN AVE,836 Lyman Ave,13250793,41.8731355,-87.776604,/IL/Oak-Park/836-Lyman-Ave-60304/home/13250793,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=836+Lyman+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=2S6lk1_ceSsuWcel_tniRDIEhPA='],570000.0,Single-family,1908,4725.0,,5.0,3.0,2066.0
618 S EUCLID AVE,618 S Euclid Ave,13248898,41.8772426,-87.7926454,/IL/Oak-Park/618-S-Euclid-Ave-60304/home/13248898,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=618+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=kuNuFzR1YDlL-ME1C9Mpuja_8UI='],95000.0,Single-family,1917,4284.0,,3.0,1.5,1546.0
1102 S GROVE AVE,1102 S Grove Ave,13246952,41.868582,-87.7949122,/IL/Oak-Park/1102-S-Grove-Ave-60304/home/13246952,['https://ssl.cdn-redfin.com/photo/68/mbphoto/323/genMid.09017323_2.jpg'],,Single-family,1923,5754.0,267000.0,3.0,1.0,1534.0
7110 W ROOSEVELT RD,7110 Roosevelt Rd,13248615,41.8653044,-87.8024188,/IL/Oak-Park/7110-Roosevelt-Rd-60304/home/13248615,['https://ssl.cdn-redfin.com/photo/68/mbphoto/443/genMid.11277443_0.jpg'],250000.0,Single-family,1952,3200.0,250000.0,3.0,2.0,1000.0
516 CLARENCE,516 Clarence Ave,13249121,41.8790857,-87.7902509,/IL/Oak-Park/516-Clarence-Ave-60304/home/13249121,['https://ssl.cdn-redfin.com/photo/68/mbphoto/795/genMid.08049795_3.jpg'],420000.0,Single-family,1899,5292.0,420000.0,4.0,1.5,
711 S HOME,711 Home Ave,13249382,41.8763399,-87.8000596,/IL/Oak-Park/711-Home-Ave-60304/home/13249382,['https://ssl.cdn-redfin.com/photo/68/mbphoto/702/genMid.07687702_3.jpg'],350000.0,Single-family,1918,4375.0,350000.0,4.0,2.0,2700.0
838 SO EAST,838 S East Ave,13249069,41.8730643,-87.7888659,/IL/Oak-Park/838-S-East-Ave-60304/home/13249069,['https://ssl.cdn-redfin.com/photo/68/mbphoto/037/genMid.11940037_1.jpg'],265000.0,Single-family,1922,3150.0,265000.0,2.0,1.0,714.0
1158 CLINTON AVE,1158 Clinton Ave,13248265,41.8665153,-87.7974791,/IL/Oak-Park/1158-Clinton-Ave-60304/home/13248265,['https://ssl.cdn-redfin.com/photo/68/mbphoto/577/genMid.09139577_3.jpg'],560000.0,Single-family,1923,4566.0,560000.0,3.0,2.5,
73 WARRINGTON CT,,-1,,,,,,,,,,,,
1185 S EUCLID AV,1185 S Euclid Ave,13246887,41.865754,-87.7928376,/IL/Oak-Park/1185-S-Euclid-Ave-60304/home/13246887,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1185+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=S5zeFGc0_0IDtMnqMJs5yREriH4='],,Single-family,1908,4575.0,,2.0,1.5,1863.0
1011 S EUCLID,1011 S Euclid Ave,13248154,41.8702299,-87.7929525,/IL/Oak-Park/1011-S-Euclid-Ave-60304/home/13248154,['https://ssl.cdn-redfin.com/photo/68/mbphoto/813/genMid.11761813_0.jpg'],350000.0,Single-family,1900,4575.0,350000.0,4.0,1.0,1854.0
708 N MARION ST,708 N Marion St,13272014,41.8982951,-87.8035258,/IL/Oak-Park/708-N-Marion-St-60302/home/13272014,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=708+N+Marion+St%2C+Oak+Park%2C+IL+60302&size=665x441&source=outdoor&client=gme-redfin&signature=Lem2hBYICRSiQU0Diq0FwbaNiMg='],295000.0,Single-family,2010,8700.0,,4.0,2.5,3469.0
1179 S GUNDERSON AV,1179 Gunderson Ave,13246596,41.8660095,-87.7866965,/IL/Oak-Park/1179-Gunderson-Ave-60304/home/13246596,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1179+Gunderson+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=4u-SZMuvhRASiX_QpFgagt4gIHs='],230000.0,Single-family,1924,3150.0,,3.0,1.5,1218.0
1102 S MAPLE AVE A,1102 S Maple Ave Unit A,13247748,41.8684941,-87.8030359,/IL/Oak-Park/1102-S-Maple-Ave-60304/unit-A/home/13247748,['https://ssl.cdn-redfin.com/photo/68/mbphoto/722/genMid.09183722_0.jpg'],380000.0,Townhome,1965,4250.0,360000.0,3.0,1.5,1925.0
1176 S EAST AV,1176 S East Ave,13245652,41.8660332,-87.7886249,/IL/Oak-Park/1176-S-East-Ave-60304/home/13245652,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1176+S+East+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Gu44fulmEg2uB-8zLZyqxLi78bQ='],318500.0,Single-family,1926,3150.0,,4.0,1.5,1330.0
915 S OAK PARK AVE 3C,915 S Oak Park Ave Unit 3C,12575146,41.871434,-87.7943559,/IL/Oak-Park/915-S-Oak-Park-Ave-60304/unit-3C/home/12575146,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=915+S+Oak+Park+Ave+Unit+3C%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=U6i0gWw9AMEhyxutVvAqtEJqvD8='],,,,,,,,
706 S LYMAN AV,706 Lyman Ave,13251025,41.87607,-87.776619,/IL/Oak-Park/706-Lyman-Ave-60304/home/13251025,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=706+Lyman+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=gFQks9EjAp8uhtrgoY7DGnnoOl4='],82000.0,Single-family,1914,4410.0,,3.0,1.5,1864.0
40 N TOWER RD #14J,,-1,,,,,,,,,,,,
626 S CARPENTER AV,626 Carpenter Ave,13249171,41.8773452,-87.7959875,/IL/Oak-Park/626-Carpenter-Ave-60304/home/13249171,['https://ssl.cdn-redfin.com/photo/68/mbphoto/764/genMid.08996764_2.jpg'],223000.0,Single-family,1920,4500.0,309000.0,3.0,2.0,1757.0
1045 CLARENCE,1045 Clarence Ave,13248412,41.869062,-87.7905077,/IL/Oak-Park/1045-Clarence-Ave-60304/home/13248412,['https://ssl.cdn-redfin.com/photo/68/mbphoto/132/genMid.11656132_0.jpg'],,Single-family,1903,3150.0,700000.0,5.0,4.0,2656.0
1153 S HARVEY AV,1153 S Harvey Ave,13250640,41.8669764,-87.7805992,/IL/Oak-Park/1153-S-Harvey-Ave-60304/home/13250640,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1153+S+Harvey+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=T51fI1gijgYAGOcpW-UwYDsVXvc='],349000.0,Single-family,1925,3150.0,,3.0,1.0,1370.0
812 S GROVE AVE,812 S Grove Ave,13250055,41.8737193,-87.7949502,/IL/Oak-Park/812-S-Grove-Ave-60304/home/13250055,['https://ssl.cdn-redfin.com/photo/68/mbphoto/544/genMid.07266544_3.jpg'],480000.0,Single-family,1905,6250.0,480000.0,3.0,2.5,
1173 S HOME,1173 Home Ave,13246947,41.8660077,-87.7992912,/IL/Oak-Park/1173-Home-Ave-60304/home/13246947,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=41.8660077%2C-87.7992912&size=665x441&source=outdoor&client=gme-redfin&signature=ZBQD57R7kQkTRtXcYNnxfldFWdg='],499000.0,Single-family,1925,5624.0,,3.0,2.0,1758.0
520 S EUCLID AV,520 S Euclid Ave,13249608,41.8788585,-87.7926984,/IL/Oak-Park/520-S-Euclid-Ave-60304/home/13249608,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=520+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=rcadUSNSM1nfBjynTRkL8-1DNAI='],310000.0,Single-family,1920,5000.0,,4.0,1.5,1974.0
643 GARFIELD ST APT 3,643 Garfield St Apt 3,58469554,41.871536,-87.7909128,/IL/Oak-Park/643-Garfield-St-60304/unit-3/home/58469554,['https://ssl.cdn-redfin.com/photo/68/mbphoto/027/genMid.10626027_1.jpg'],,,,,,,,
1039 S HIGHLAND AV,1039 Highland Ave,13251404,41.8693873,-87.7819314,/IL/Oak-Park/1039-Highland-Ave-60304/home/13251404,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1039+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=hC98fmKPJ7WIFPIo3eTk4L5Ly5M='],152500.0,Single-family,1914,3780.0,,2.0,1.0,1100.0
1139 S HARVEY,1139 S Harvey Ave,13250167,41.8675572,-87.7805974,/IL/Oak-Park/1139-S-Harvey-Ave-60304/home/13250167,['https://ssl.cdn-redfin.com/photo/68/mbphoto/443/genMid.06402443_2.jpg'],60000.0,Single-family,1921,6300.0,,3.0,1.0,1390.0
1120 WISCONSIN AVE,1120 Wisconsin Ave,113096971,41.8678816,-87.80158,/IL/Oak-Park/1120-Wisconsin-Ave-60304/home/113096971,['https://ssl.cdn-redfin.com/photo/68/mbphoto/079/genMid.09964079_D.jpg'],730000.0,Single-family,1908,8105.0,730000.0,4.0,3.5,3078.0
10905 W STATE ROAD 59,,-1,,,,,,,,,,,,
738 S OAK PARK AV,738 S Oak Park Ave,13249238,41.8746848,-87.7938186,/IL/Oak-Park/738-S-Oak-Park-Ave-60304/home/13249238,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=738+S+Oak+Park+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=qFpj4dcEeFybo5Qbc1lCdd2FS-s='],,Single-family,1923,3150.0,,3.0,1.5,1482.0
1117 S ELMWOOD AV,1117 S Elmwood Ave,13247887,41.8682693,-87.7855554,/IL/Oak-Park/1117-S-Elmwood-Ave-60304/home/13247887,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1117+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=fWBjIaK2rAY74XVYZJotOgQGezI='],146000.0,Single-family,1916,4725.0,,4.0,1.5,1612.0
1118 S TAYLOR AV,1118 S Taylor Ave,13251482,41.8683146,-87.7776034,/IL/Oak-Park/1118-S-Taylor-Ave-60304/home/13251482,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1118+S+Taylor+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=iK84VVmKzJ6ga7AVW1EVIfvGGbs='],,Single-family,1924,4410.0,,2.0,1.0,978.0
710 S SCOVILLE AV,710 S Scoville Ave,13248600,41.8758552,-87.7877217,/IL/Oak-Park/710-S-Scoville-Ave-60304/home/13248600,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=710+S+Scoville+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wymgEpUf_0TnhK6kr2zOM6CZLfw='],64500.0,Single-family,1919,4725.0,,4.0,2.0,1428.0
715 S HUMPHREY AV,715 S Humphrey Ave,13250155,41.8757608,-87.7760835,/IL/Oak-Park/715-S-Humphrey-Ave-60304/home/13250155,['https://ssl.cdn-redfin.com/photo/68/mbphoto/573/genMid.08454573_2.jpg'],174000.0,,,,,,,
621 S MAPLE #102,621 S Maple Ave #102,13249348,41.8774234,-87.8040926,/IL/Oak-Park/621-S-Maple-Ave-60304/unit-102/home/13249348,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=621+S+Maple+Ave+%23102%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wuylgBBR1qLLS-hBAEn3cJvDWqc='],10000.0,,,,,,,
1163 S GROVE,1163 S Grove Ave,13248433,41.8663982,-87.7953728,/IL/Oak-Park/1163-S-Grove-Ave-60304/home/13248433,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1163+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=e-HdJktYFuDR_CrL-wVfn-IhQEY='],163000.0,Single-family,1913,6850.0,,2.0,2.0,1017.0
1120 HARRISON ST APT 5,1120 Harrison St Apt 5,13124214,41.873889,-87.8030326,/IL/Oak-Park/1120-Harrison-St-60304/unit-5/home/13124214,['https://ssl.cdn-redfin.com/photo/68/mbphoto/076/genMid.11448076_0.jpg'],,,,,,,,
912 WENONAH AVE,912 Wenonah Ave,13248588,41.8718304,-87.8003497,/IL/Oak-Park/912-Wenonah-Ave-60304/home/13248588,['https://ssl.cdn-redfin.com/photo/68/mbphoto/312/genMid.08898312_2.jpg'],178500.0,Single-family,1906,5625.0,699900.0,4.0,3.5,
630 S CUYLER,630 S Cuyler Ave,13252362,41.8769406,-87.7828652,/IL/Oak-Park/630-S-Cuyler-Ave-60304/home/13252362,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=630+S+Cuyler+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=fgAAvEjoPcZ9c0x8GCXfw88HEzs='],374000.0,Single-family,1918,3150.0,,3.0,1.5,1929.0
618 S HUMPHEY AVE,,-1,,,,,,,,,,,,
811 S RIDGELAND AVE,811 S Ridgeland Ave,13248534,41.8739555,-87.7845496,/IL/Oak-Park/811-S-Ridgeland-Ave-60304/home/13248534,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=811+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=enT6-rmEdA0o_sUAf6d8KdVfXfA='],204500.0,Single-family,1912,5040.0,,4.0,2.5,1728.0
1434 N ASTOR STREET,,-1,,,,,,,,,,,,
717 S TAYLOR AVE,717 S Taylor Ave,13252580,41.875733,-87.7784319,/IL/Oak-Park/717-S-Taylor-Ave-60304/home/13252580,['https://ssl.cdn-redfin.com/photo/68/mbphoto/482/genMid.11610482_0.jpg'],459000.0,Single-family,1915,4791.0,459000.0,3.0,1.5,1533.0
1167 S HARVEY,1167 S Harvey Ave,13251617,41.8665027,-87.7805918,/IL/Oak-Park/1167-S-Harvey-Ave-60304/home/13251617,['https://ssl.cdn-redfin.com/photo/68/mbphoto/670/genMid.08101670_3.jpg'],,Single-family,1924,3150.0,268000.0,3.0,1.0,1274.0
47 GARFIELD ST,47 Garfield St,13251046,41.8703733,-87.7765631,/IL/Oak-Park/47-Garfield-St-60304/home/13251046,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=47+Garfield+St%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=JJ6e8gVIifil9tnriUJqG8hGqUQ='],,Multi-family (2-4 unit),1957,4210.0,,8.0,4.0,4404.0
944 S MAPLE,944 S Maple Ave,13247810,41.870722,-87.8032743,/IL/Oak-Park/944-S-Maple-Ave-60304/home/13247810,['https://ssl.cdn-redfin.com/photo/68/mbphoto/954/genMid.08308954_3.jpg'],275000.0,Single-family,1914,6290.0,275000.0,3.0,1.5,
1105 S RIDGELAND,1105 S Ridgeland Ave,13247988,41.8687067,-87.7843298,/IL/Oak-Park/1105-S-Ridgeland-Ave-60304/home/13247988,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1105+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=LZaH00AeHzAYQB5e7HvAsBSVWaY='],70000.0,Single-family,1923,3150.0,,4.0,1.5,1496.0
1018 S EUCLID AV,1018 S Euclid Ave,13248490,41.8699592,-87.792459,/IL/Oak-Park/1018-S-Euclid-Ave-60304/home/13248490,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1018+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=xrxfDqHEtJpWE27C2_MDT5BVwkk='],254000.0,Single-family,1920,3780.0,,3.0,2.0,2147.0
1163 S CLARENCE AVE,1163 Clarence Ave,13247471,41.866487,-87.7904337,/IL/Oak-Park/1163-Clarence-Ave-60304/home/13247471,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1163+Clarence+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=EDuB5qdGm-gKfeoICdci4YI8ZxQ='],375000.0,Single-family,1903,3150.0,,3.0,1.0,998.0
730 S LOMBARD,730 S Lombard Ave,13252529,41.8751984,-87.7791001,/IL/Oak-Park/730-S-Lombard-Ave-60304/home/13252529,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=730+S+Lombard+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=g8yPl5M5bxQRJtvrRKRnIHkLoWU='],,Single-family,1910,4464.0,,3.0,1.0,1388.0
826 S RIDGELAND AV,826 S Ridgeland Ave,13250149,41.8734531,-87.7839331,/IL/Oak-Park/826-S-Ridgeland-Ave-60304/home/13250149,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=826+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=WQq1OYoxXrlolEV9FpcLK10hDvM='],,Single-family,1914,4725.0,,3.0,1.5,1840.0
1036 S ELMWOOD,1036 S Elmwood Ave,13246914,41.8694289,-87.7850588,/IL/Oak-Park/1036-S-Elmwood-Ave-60304/home/13246914,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1036+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=agxjLKX729Yv_1tKnC5pZ9waxUw='],310000.0,Single-family,1926,3175.0,,5.0,1.0,1287.0
609 CLARENCE AVE,609 Clarence Ave,13249091,41.8775497,-87.7908116,/IL/Oak-Park/609-Clarence-Ave-60304/home/13249091,['https://ssl.cdn-redfin.com/photo/68/mbphoto/806/genMid.08355806_2.jpg'],250000.0,Single-family,1911,6298.0,250000.0,3.0,3.5,1800.0
625 S CLINTON,625 Clinton Ave,13249994,41.8773165,-87.7990454,/IL/Oak-Park/625-Clinton-Ave-60304/home/13249994,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=625+Clinton+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=AjL-1xRuZ4pQdqJn4nNU-v9lyS0='],90000.0,Single-family,1907,7500.0,,4.0,2.5,2428.0
2385 HAMMOND DR#6,,-1,,,,,,,,,,,,
742 S SCOVILLE AV,742 S Scoville Ave,13249562,41.8747253,-87.787694,/IL/Oak-Park/742-S-Scoville-Ave-60304/home/13249562,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=742+S+Scoville+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=_XFzHEDR9Zp6-Ape_okb4GXnAzw='],,Single-family,1914,5040.0,,3.0,1.0,939.0
922 WESLEY AVE UNIT 1,922 Wesley Ave #1,12715565,41.8716602,-87.7913459,/IL/Oak-Park/922-Wesley-Ave-60304/unit-1/home/12715565,['https://ssl.cdn-redfin.com/photo/68/mbphoto/624/genMid.07426624_2.jpg'],,,,,,,,
1128 SOUTH OAK PARK#3W,1133 South Blvd Unit 1128,190925823,41.8865832,-87.804607,/IL/Oak-Park/1133-South-Blvd-60302/unit-1128/home/190925823,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1133+South+Blvd+Unit+1128%2C+Oak+Park%2C+IL+60302&size=665x441&source=outdoor&client=gme-redfin&signature=zc2dRNKOOFasb6Ha_8X32aT-dpU='],,,,,,,,
