input,match,property_id,latitude,longitude,search_url,image_url
910 S CLINTON,910 Clinton Ave,13247284,41.8719149,-87.7976398,/IL/Oak-Park/910-Clinton-Ave-60304/home/13247284,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=910+Clinton+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=aHBljuKiqZnwFTaRxQ1fHsG7qvI=']
424 S AUSTIN,424 S Austin Blvd,13251247,41.8737002,-87.7747791,/IL/Oak-Park/424-S-Austin-Blvd-60304/home/13251247,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=424+S+Austin+Blvd%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=JIgN77G6ooTC0k9Bbc6oZPIvqUA=']
1160 S ELMWOOD AVE,1160 S Elmwood Ave,13246731,41.8666556,-87.7849621,/IL/Oak-Park/1160-S-Elmwood-Ave-60304/home/13246731,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1160+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=i8-XVmc3WN2rjYLYFOD5rAMJbRY=']
1118 CLINTON AVE,1118 Clinton Ave,13247422,41.8680109,-87.797497,/IL/Oak-Park/1118-Clinton-Ave-60304/home/13247422,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1118+Clinton+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=rVvWC6BL9dJiLN0xdtHZk-q6BB8=']
1152 S CUYLER AVE,1152 S Cuyler Ave,13251039,41.8669649,-87.7824629,/IL/Oak-Park/1152-S-Cuyler-Ave-60304/home/13251039,['https://ssl.cdn-redfin.com/photo/68/mbphoto/674/genMid.06542674_2.jpg']
1115 WESLEY,1115 Wesley Ave,13247370,41.8682778,-87.7916829,/IL/Oak-Park/1115-Wesley-Ave-60304/home/13247370,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1115+Wesley+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=GOeN8YooF2XB9cs3ZgnK035o86U=']
1134 S CUYLER,1134 S Cuyler Ave,13251206,41.867742,-87.7825398,/IL/Oak-Park/1134-S-Cuyler-Ave-60304/home/13251206,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=41.867742%2C-87.7825398&size=665x441&source=outdoor&client=gme-redfin&signature=i4a3HK-PvG9UfeD1p7US0YvHAfU=']
1128 CLARENCE AVE,1128 Clarence Ave,13247898,41.867806,-87.7898996,/IL/Oak-Park/1128-Clarence-Ave-60304/home/13247898,['https://ssl.cdn-redfin.com/photo/68/mbphoto/270/genMid.11330270_0.jpg']
514 CLARENCE,514 Clarence Ave,13249122,41.8791634,-87.7902517,/IL/Oak-Park/514-Clarence-Ave-60304/home/13249122,['https://ssl.cdn-redfin.com/photo/68/mbphoto/257/genMid.07536257_2.jpg']
1030 HOME AVE,1030 Home Ave,13247458,41.8694116,-87.7988302,/IL/Oak-Park/1030-Home-Ave-60304/home/13247458,['https://ssl.cdn-redfin.com/photo/68/mbphoto/823/genMid.08515823_3.jpg']
1154 S MAPLE AVE,1154 S Maple Ave,13248380,41.8665604,-87.8030791,/IL/Oak-Park/1154-S-Maple-Ave-60304/home/13248380,['https://ssl.cdn-redfin.com/photo/68/mbphoto/984/genMid.11658984_0.jpg']
1160 S EAST AVE,1160 S East Ave,13248102,41.8665789,-87.788611,/IL/Oak-Park/1160-S-East-Ave-60304/home/13248102,['https://ssl.cdn-redfin.com/photo/68/mbphoto/213/genMid.09077213_0.jpg']
930 WENONAH,930 Wenonah Ave,13248068,41.871238,-87.8003023,/IL/Oak-Park/930-Wenonah-Ave-60304/home/13248068,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=930+Wenonah+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=OAEfhMqR2N4-vpjnFm-GrTKw8EQ=']
1163 S GROVE,1163 S Grove Ave,13248433,41.8663982,-87.7953728,/IL/Oak-Park/1163-S-Grove-Ave-60304/home/13248433,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1163+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=e-HdJktYFuDR_CrL-wVfn-IhQEY=']
1127 S TAYLOR AVE,1127 S Taylor Ave,13251196,41.8680355,-87.7781898,/IL/Oak-Park/1127-S-Taylor-Ave-60304/home/13251196,['https://ssl.cdn-redfin.com/photo/68/mbphoto/139/genMid.10678139_0.jpg']
5477 S DREYEL,,,,,,
1185 S HUMPHREY AV,1185 S Humphrey Ave,12570692,41.8659418,-87.7756607,/IL/Oak-Park/1185-S-Humphrey-Ave-60304/home/12570692,['https://ssl.cdn-redfin.com/photo/68/mbphoto/009/genMid.10762009_5.jpg']
1108 WESLEY,1108 Wesley Ave,13247625,41.8685055,-87.7911405,/IL/Oak-Park/1108-Wesley-Ave-60304/home/13247625,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1108+Wesley+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=T4AE02woVXxcKsRB0y_VLviH1y0=']
1125 S RIDGELAND AVE,1125 S Ridgeland Ave,13247347,41.8680196,-87.7843028,/IL/Oak-Park/1125-S-Ridgeland-Ave-60304/home/13247347,['https://ssl.cdn-redfin.com/photo/68/mbphoto/601/genMid.11649601_0.jpg']
631 S EAST AVE,631 S East Ave,13248632,41.8769501,-87.7895331,/IL/Oak-Park/631-S-East-Ave-60304/home/13248632,['https://ssl.cdn-redfin.com/photo/68/mbphoto/430/genMid.11763430_0.jpg']
3306 N 12TH STREET,,,,,,
1130 S SCOVILLE AVE,1130 S Scoville Ave,13247360,41.8677561,-87.7874361,/IL/Oak-Park/1130-S-Scoville-Ave-60304/home/13247360,['https://ssl.cdn-redfin.com/photo/68/mbphoto/064/genMid.09041064_2.jpg']
1045 CLARENCE,1045 Clarence Ave,13248412,41.869062,-87.7905077,/IL/Oak-Park/1045-Clarence-Ave-60304/home/13248412,['https://ssl.cdn-redfin.com/photo/68/mbphoto/132/genMid.11656132_0.jpg']
719 S GROVE AVE,719 S Grove Ave,13249152,41.8761264,-87.7955906,/IL/Oak-Park/719-S-Grove-Ave-60304/home/13249152,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=719+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=1TfBP3Ku1fAfV_Z1a9N2BN8W_28=']
1028 S ELMWOOD,1028 S Elmwood Ave,13248400,41.8697043,-87.7850691,/IL/Oak-Park/1028-S-Elmwood-Ave-60304/home/13248400,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1028+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=bWVZU1ws2F73fV72wo4DbvEPtKY=']
940 WESLEY AVE,940 Wesley Ave,13247930,41.8710969,-87.7911924,/IL/Oak-Park/940-Wesley-Ave-60304/home/13247930,['https://ssl.cdn-redfin.com/photo/68/mbphoto/562/genMid.10641562_0.jpg']
722 S HIGHLAND,722 Highland Ave,13252585,41.8754782,-87.7815406,/IL/Oak-Park/722-Highland-Ave-60304/home/13252585,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=41.8754782%2C-87.7815406&size=665x441&source=outdoor&client=gme-redfin&signature=F7-oWW06_yIFbDK5hTwT86VhlDQ=']
605 S EUCLID AV,605 S Euclid Ave,13248719,41.877738,-87.7932428,/IL/Oak-Park/605-S-Euclid-Ave-60304/home/13248719,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=605+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=2DyEtT_LqMOvx1gZ_bd_8-ZDxJM=']
517 S GUNDERSON AVE,517 Gunderson Ave,13248865,41.8791477,-87.78714,/IL/Oak-Park/517-Gunderson-Ave-60304/home/13248865,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=517+Gunderson+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Ug_fdART92fEhz21IBp4ans5JfA=']
541 S ELMWOOD AVE,541 S Elmwood Ave,22808215,41.8783225,-87.7859071,/IL/Oak-Park/541-S-Elmwood-Ave-60304/home/22808215,['https://ssl.cdn-redfin.com/photo/68/mbphoto/157/genMid.08548157_2.jpg']
802 S TAYLOR AVE,802 S Taylor Ave,13250187,41.8743207,-87.7778129,/IL/Oak-Park/802-S-Taylor-Ave-60304/home/13250187,['https://ssl.cdn-redfin.com/photo/68/mbphoto/781/genMid.11392781_3.jpg']
1132 S EAST AVE,1132 S East Ave,13247832,41.8677141,-87.7887036,/IL/Oak-Park/1132-S-East-Ave-60304/home/13247832,['https://ssl.cdn-redfin.com/photo/68/mbphoto/453/genMid.11024453_0.jpg']
236 32ND AVE,,,,,,
1158 SOUTH RIDGELAND,1158 S Ridgeland Ave,13250598,41.8667397,-87.7837348,/IL/Oak-Park/1158-S-Ridgeland-Ave-60304/home/13250598,['https://ssl.cdn-redfin.com/photo/68/mbphoto/879/genMid.09301879_2.jpg']
1104 S OAK PARK AV,1104 S Oak Park Ave,13248558,41.8686015,-87.7935612,/IL/Oak-Park/1104-S-Oak-Park-Ave-60304/home/13248558,['https://ssl.cdn-redfin.com/photo/68/mbphoto/245/genMid.11321245_0.jpg']
1011 S EUCLID,1011 S Euclid Ave,13248154,41.8702299,-87.7929525,/IL/Oak-Park/1011-S-Euclid-Ave-60304/home/13248154,['https://ssl.cdn-redfin.com/photo/68/mbphoto/813/genMid.11761813_0.jpg']
1135 LYMAN AVE,1135 Lyman Ave,13250948,41.8677682,-87.7769049,/IL/Oak-Park/1135-Lyman-Ave-60304/home/13250948,['https://ssl.cdn-redfin.com/photo/68/mbphoto/397/genMid.08651397_2.jpg']
1043 HIGHLAND AVE,1043 Highland Ave,13251134,41.8693009,-87.7819155,/IL/Oak-Park/1043-Highland-Ave-60304/home/13251134,['https://ssl.cdn-redfin.com/photo/68/mbphoto/959/genMid.07976959_3.jpg']
938 S EUCLID AVE,938 S Euclid Ave,13247395,41.8711078,-87.7924628,/IL/Oak-Park/938-S-Euclid-Ave-60304/home/13247395,['https://ssl.cdn-redfin.com/photo/68/mbphoto/006/genMid.09588006_2.jpg']
1141 S EAST AV,1141 S East Ave,13248388,41.8673822,-87.789213,/IL/Oak-Park/1141-S-East-Ave-60304/home/13248388,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1141+S+East+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=lJDDsWWAPFFVECVRgk7GPjwuE7Y=']
833 N ROCKWELL #2,,,,,,
1172 S HUMPHREY AVE,1172 S Humphrey Ave,13251806,41.8663588,-87.7751611,/IL/Oak-Park/1172-S-Humphrey-Ave-60304/home/13251806,['https://ssl.cdn-redfin.com/photo/68/mbphoto/929/genMid.07821929_E.jpg']
905 S LOMBARD AVE,905 S Lombard Ave,13251417,41.8724161,-87.7795301,/IL/Oak-Park/905-S-Lombard-Ave-60304/home/13251417,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=905+S+Lombard+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=i4Mke0lJJtN7KHvP9lViQ4QAfVk=']
1166 S CUYLER AV,1166 S Cuyler Ave,13250596,41.8664598,-87.7824673,/IL/Oak-Park/1166-S-Cuyler-Ave-60304/home/13250596,['https://ssl.cdn-redfin.com/photo/68/mbphoto/375/genMid.11797375_2.jpg']
1008 S RIDGELAND AVE,1008 S Ridgeland Ave,13251138,41.8704333,-87.7838312,/IL/Oak-Park/1008-S-Ridgeland-Ave-60304/home/13251138,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1008+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=OfD5Iim1KohZ94vPIgryV89y21E=']
908 S KENILWORTH,908 S Kenilworth Ave,13248006,41.871969,-87.7962921,/IL/Oak-Park/908-S-Kenilworth-Ave-60304/home/13248006,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=908+S+Kenilworth+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Nc2T-aDe6-zXzDPhud3tHd9adWs=']
816 S SCOVILLE AVE,816 S Scoville Ave,13247820,41.8736809,-87.7875991,/IL/Oak-Park/816-S-Scoville-Ave-60304/home/13247820,['https://ssl.cdn-redfin.com/photo/68/mbphoto/681/genMid.08631681_4.jpg']
1159 S HUMPHREY AVE,1159 S Humphrey Ave #2,13250633,41.8668937,-87.7756748,/IL/Oak-Park/1159-S-Humphrey-Ave-60304/unit-2/home/13250633,['https://ssl.cdn-redfin.com/photo/68/mbphoto/905/genMid.09926905_E.jpg']
828 S EAST AV,828 S East Ave,13249465,41.8732453,-87.7888588,/IL/Oak-Park/828-S-East-Ave-60304/home/13249465,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=828+S+East+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Yw8GOH8WgARRbMwLmHA76EP-lp8=']
818 S RIDGELAND AVE,818 S Ridgeland Ave,13250978,41.8738673,-87.783983,/IL/Oak-Park/818-S-Ridgeland-Ave-60304/home/13250978,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=818+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=UIJ3aMVapqelr7sLJqfM9kKR7QI=']
727 S EAST AVENUE,727 S East Ave,13249847,41.875165,-87.7894562,/IL/Oak-Park/727-S-East-Ave-60304/home/13249847,['https://ssl.cdn-redfin.com/photo/68/mbphoto/934/genMid.11314934_0.jpg']
1016 S KENILWORTH,1016 S Kenilworth Ave,13247010,41.8698888,-87.7962637,/IL/Oak-Park/1016-S-Kenilworth-Ave-60304/home/13247010,['https://ssl.cdn-redfin.com/photo/68/mbphoto/516/genMid.08015516_0.jpg']
639 S HARVEY AVE,639 S Harvey Ave,13251882,41.8767499,-87.780935,/IL/Oak-Park/639-S-Harvey-Ave-60304/home/13251882,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=639+S+Harvey+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Tkg9cGLFeHoJhRVxOYTetBhRLJk=']
718 HIGHLAND,718 Highland Ave,13252586,41.8756137,-87.7815799,/IL/Oak-Park/718-Highland-Ave-60304/home/13252586,['https://ssl.cdn-redfin.com/photo/68/mbphoto/012/genMid.08725012_0.jpg']
718 S LYMAN AVE,718 Lyman Ave,13251274,41.8756763,-87.7766538,/IL/Oak-Park/718-Lyman-Ave-60304/home/13251274,['https://ssl.cdn-redfin.com/photo/68/mbphoto/956/genMid.08250956_2.jpg']
1035 S KENILWORTH,1035 S Kenilworth Ave,13248196,41.869318,-87.7968104,/IL/Oak-Park/1035-S-Kenilworth-Ave-60304/home/13248196,['https://ssl.cdn-redfin.com/photo/68/mbphoto/913/genMid.09832913_I.jpg']
808 S CUYLER AVE,808 S Cuyler Ave,13250803,41.8740665,-87.7827319,/IL/Oak-Park/808-S-Cuyler-Ave-60304/home/13250803,['https://ssl.cdn-redfin.com/photo/68/mbphoto/700/genMid.12015700_0.jpg']
810 S MAPLE AVE,810 S Maple Ave,13248754,41.8749084,-87.8033635,/IL/Oak-Park/810-S-Maple-Ave-60304/home/13248754,['https://ssl.cdn-redfin.com/photo/68/mbphoto/957/genMid.11081957_2.jpg']
642 VAN BUEREN  GARDEN,,,,,,
6312 ROOSEVELT RD.,,,,,,
434 HARRISON ST APT 1,434 Harrison St #1,12590265,41.8726952,-87.7859541,/IL/Oak-Park/434-Harrison-St-60304/unit-1/home/12590265,['https://ssl.cdn-redfin.com/photo/68/mbphoto/516/genMid.10409516_3.jpg']
1010 S HIGHLAND,1010 Highland Ave,13250537,41.8703943,-87.7813911,/IL/Oak-Park/1010-Highland-Ave-60304/home/13250537,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1010+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=T1AcfNh9jR1b4iXbc_WmVQHSwS0=']
7128 W ROOSEVELT ROAD,,,,,,
716 S KENILWORTH,716 S Kenilworth Ave,13248766,41.8761905,-87.7969462,/IL/Oak-Park/716-S-Kenilworth-Ave-60304/home/13248766,['https://ssl.cdn-redfin.com/photo/68/mbphoto/593/genMid.07870593_4.jpg']
612 S HIGHLAND,612 Highland Ave,13251778,41.8775801,-87.7817051,/IL/Oak-Park/612-Highland-Ave-60304/home/13251778,['https://ssl.cdn-redfin.com/photo/68/mbphoto/541/genMid.11273541_0.jpg']
1126 WESLEY AV,1126 Wesley Ave,13247695,41.867892,-87.7911213,/IL/Oak-Park/1126-Wesley-Ave-60304/home/13247695,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1126+Wesley+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=RhW37Hgaya3_czQddLgsoFk0roE=']
40 N TOWER RD #14J,,,,,,
512 S KENILWORTH AV,512 S Kenilworth Ave,13250012,41.8791881,-87.7970631,/IL/Oak-Park/512-S-Kenilworth-Ave-60304/home/13250012,['https://ssl.cdn-redfin.com/photo/68/mbphoto/477/genMid.11333477_0.jpg']
612 S KENILWORTH AVE,612 S Kenilworth Ave,13249915,41.8777963,-87.7969926,/IL/Oak-Park/612-S-Kenilworth-Ave-60304/home/13249915,['https://ssl.cdn-redfin.com/photo/68/mbphoto/817/genMid.09704817_2.jpg']
2222 N RACINE AVE #14,,,,,,
1167 S HUMPHREY AVE,1167 S Humphrey Ave,26793815,41.8665333,-87.7757031,/IL/Oak-Park/1167-S-Humphrey-Ave-60304/home/26793815,['https://ssl.cdn-redfin.com/photo/68/mbphoto/885/genMid.11145885_1.jpg']
1120 WESLEY AVENUE,1120 Wesley Ave,13246903,41.8680852,-87.7911335,/IL/Oak-Park/1120-Wesley-Ave-60304/home/13246903,['https://ssl.cdn-redfin.com/photo/68/mbphoto/847/genMid.08277847_0.jpg']
1590 JOHNSON RD NE,,,,,,
520 HARRISON #1,520 Harrison St #1,18928512,41.8728585,-87.7876843,/IL/Oak-Park/520-Harrison-St-60304/unit-1/home/18928512,['https://ssl.cdn-redfin.com/photo/68/mbphoto/167/genMid.12096167_0.jpg']
708 S EAST AVE,708 S East Ave,13249565,41.8758024,-87.7889389,/IL/Oak-Park/708-S-East-Ave-60304/home/13249565,['https://ssl.cdn-redfin.com/photo/68/mbphoto/142/genMid.11777142_0.jpg']
632 S SCOVILLE AVE,632 S Scoville Ave,13248860,41.8768131,-87.7877644,/IL/Oak-Park/632-S-Scoville-Ave-60304/home/13248860,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=632+S+Scoville+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=_QemfNC8rhYIO6iPekXSM-au34c=']
1104 S EUCLID AVE,1104 S Euclid Ave,13247047,41.8685826,-87.7923784,/IL/Oak-Park/1104-S-Euclid-Ave-60304/home/13247047,['https://ssl.cdn-redfin.com/photo/68/mbphoto/609/genMid.08091609_5.jpg']
605 S EAST AVE,605 S East Ave,13248631,41.8777558,-87.789607,/IL/Oak-Park/605-S-East-Ave-60304/home/13248631,['https://ssl.cdn-redfin.com/photo/68/mbphoto/036/genMid.07407036_3.jpg']
641 S MAPLE #D,641 S Maple Ave Unit D,12705365,41.8766936,-87.8042279,/IL/Oak-Park/641-S-Maple-Ave-60304/unit-D/home/12705365,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=641+S+Maple+Ave+Unit+D%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=tjPvg9FdmxdrECSbhjjInqg8j9g=']
814 S MAPLE #G,814 S Maple Ave Unit G,12668448,41.874655,-87.8033616,/IL/Oak-Park/814-S-Maple-Ave-60304/unit-G/home/12668448,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=814+S+Maple+Ave+Unit+G%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wkFtVVpX-HNWB9SwWwwJbm_iCBI=']
1026 S CLINTON AVE,1026 Clinton Ave,13247759,41.8696023,-87.7975453,/IL/Oak-Park/1026-Clinton-Ave-60304/home/13247759,['https://ssl.cdn-redfin.com/photo/68/mbphoto/698/genMid.08293698_2.jpg']
637 CLARENCE AVE,637 Clarence Ave,13249106,41.8766619,-87.7907731,/IL/Oak-Park/637-Clarence-Ave-60304/home/13249106,['https://ssl.cdn-redfin.com/photo/68/mbphoto/565/genMid.10489565_0.jpg']
522 S TAYLOR,522 S Taylor Ave #1,13253010,41.8790404,-87.778014,/IL/Oak-Park/522-S-Taylor-Ave-60304/unit-1/home/13253010,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=522+S+Taylor+Ave+%231%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=JhrHs08qoHzkcF6IFLzhG-fR0-A=']
809 S ELMWOOD AVE,809 S Elmwood Ave,13247299,41.8740781,-87.7857953,/IL/Oak-Park/809-S-Elmwood-Ave-60304/home/13247299,['https://ssl.cdn-redfin.com/photo/68/mbphoto/879/genMid.10090879_2.jpg']
1136 S MAPLE AV,1136 S Maple Ave,13248458,41.8672833,-87.8031323,/IL/Oak-Park/1136-S-Maple-Ave-60304/home/13248458,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1136+S+Maple+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=g26vSt30M51Kpm61jJXpEhCUduY=']
828 S ELMWOOD,828 S Elmwood Ave,13247521,41.8733768,-87.7851815,/IL/Oak-Park/828-S-Elmwood-Ave-60304/home/13247521,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=828+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=LIYsxc9Fcqv0ICDJnbWl_oGX8V4=']
608 S OAK PARK AVE,608 S Oak Park Ave,13250262,41.8774986,-87.7938745,/IL/Oak-Park/608-S-Oak-Park-Ave-60304/home/13250262,['https://ssl.cdn-redfin.com/photo/68/mbphoto/267/genMid.07587267_3.jpg']
1007 S OAK PARK A,1007 S Oak Park Ave Unit A,12697541,41.8703712,-87.7942587,/IL/Oak-Park/1007-S-Oak-Park-Ave-60304/unit-A/home/12697541,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1007+S+Oak+Park+Ave+Unit+A%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Wwh-mc_iDv6KIRQN8XsReegmTGY=']
601 WENONAH,601 Wenonah Ave,13250063,41.8780874,-87.8012993,/IL/Oak-Park/601-Wenonah-Ave-60304/home/13250063,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=601+Wenonah+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=6edLLS7AAc_Eb4CH2H5Un1Qf0F4=']
1018 S HOME AV,1018 Home Ave,13247658,41.8697807,-87.7988423,/IL/Oak-Park/1018-Home-Ave-60304/home/13247658,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1018+Home+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=uOIXWbO8LY9epJg1dBrrOc_a7QM=']
537 S RIDGELAND AVE,537 S Ridgeland Ave,13248637,41.8784694,-87.7847038,/IL/Oak-Park/537-S-Ridgeland-Ave-60304/home/13248637,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=537+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=XLZKlmP8c5F4igsKvmVDeV1qfho=']
707 S HARVEY AV,707 S Harvey Ave,13252229,41.8760104,-87.7809438,/IL/Oak-Park/707-S-Harvey-Ave-60304/home/13252229,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=707+S+Harvey+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wgd9pZXiAw2_kgbCIoDGKP0xHtg=']
1101 HOME AV,1101 Home Ave,13247127,41.868578,-87.7994028,/IL/Oak-Park/1101-Home-Ave-60304/home/13247127,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1101+Home+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=T1lIjRoDpIUyBbfiCXbSQozkF7I=']
151 N HUMPHREY AVE,151 N Humphrey Ave,183800366,41.889352,-87.7770443,/IL/Oak-Park/151-N-Humphrey-Ave-60302/home/183800366,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=151+N+Humphrey+Ave%2C+Oak+Park%2C+IL+60302&size=665x441&source=outdoor&client=gme-redfin&signature=i8GHoRGO41SvNsS_6YsrsJMBK_Q=']
951 GARFIELD ST,,,,,,
1001 S WESLEY AVE,1001 Wesley Ave,13247948,41.8705463,-87.7918141,/IL/Oak-Park/1001-Wesley-Ave-60304/home/13247948,['https://ssl.cdn-redfin.com/photo/68/mbphoto/787/genMid.11669787_0.jpg']
1140 S CLINTON,1140 Clinton Ave,13247742,41.8672527,-87.7974609,/IL/Oak-Park/1140-Clinton-Ave-60304/home/13247742,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1140+Clinton+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=a56TDYNd5MQ2KK6st9iM-HciuKE=']
519 S LYMAN AV,519 Lyman Ave,13253331,41.8792368,-87.7773902,/IL/Oak-Park/519-Lyman-Ave-60304/home/13253331,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=519+Lyman+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=fg3jJ-M23IGtL4JMFErp1gvGT64=']
725 CLINTON AV,725 Clinton Ave,13249636,41.8758814,-87.7990145,/IL/Oak-Park/725-Clinton-Ave-60304/home/13249636,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=725+Clinton+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=gAZ6avNTQ1Jkim--eu4Z4jQymOw=']
2145 VALENCIA DR,,,,,,
1018 S HIGHLAND AV,1018 Highland Ave,13250688,41.8701323,-87.781404,/IL/Oak-Park/1018-Highland-Ave-60304/home/13250688,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1018+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=-D8fIJNm7DKo72530325ITDo8AQ=']
706 HAVEN LN,,,,,,
